X,u,1000
0.0000000000,0.0092977509
0.0010000000,0.0183955017
0.0020000000,0.0273697451
0.0030000000,0.0362298515
0.0040000000,0.0449809869
0.0050000000,0.0536266301
0.0060000000,0.0621694112
0.0070000000,0.0706114715
0.0080000000,0.0789546434
0.0090000000,0.0872005500
0.0100000000,0.0953506658
0.0110000000,0.1034063540
0.0120000000,0.1113688929
0.0130000000,0.1192394930
0.0140000000,0.1270193099
0.0150000000,0.1347094537
0.0160000000,0.1423109957
0.0170000000,0.1498249740
0.0180000000,0.1572523977
0.0190000000,0.1645942500
0.0200000000,0.1718514913
0.0210000000,0.1790250609
0.0220000000,0.1861158792
0.0230000000,0.1931248490
0.0240000000,0.2000528568
0.0250000000,0.2069007739
0.0260000000,0.2136694572
0.0270000000,0.2203597503
0.0280000000,0.2269724838
0.0290000000,0.2335084762
0.0300000000,0.2399685342
0.0310000000,0.2463534535
0.0320000000,0.2526640190
0.0330000000,0.2589010050
0.0340000000,0.2650651760
0.0350000000,0.2711572866
0.0360000000,0.2771780821
0.0370000000,0.2831282985
0.0380000000,0.2890086629
0.0390000000,0.2948198936
0.0400000000,0.3005627006
0.0410000000,0.3062377853
0.0420000000,0.3118458411
0.0430000000,0.3173875535
0.0440000000,0.3228635999
0.0450000000,0.3282746504
0.0460000000,0.3336213673
0.0470000000,0.3389044056
0.0480000000,0.3441244131
0.0490000000,0.3492820303
0.0500000000,0.3543778909
0.0510000000,0.3594126214
0.0520000000,0.3643868417
0.0530000000,0.3693011650
0.0540000000,0.3741561979
0.0550000000,0.3789525402
0.0560000000,0.3836907857
0.0570000000,0.3883715216
0.0580000000,0.3929953291
0.0590000000,0.3975627829
0.0600000000,0.4020744519
0.0610000000,0.4065308991
0.0620000000,0.4109326812
0.0630000000,0.4152803493
0.0640000000,0.4195744488
0.0650000000,0.4238155193
0.0660000000,0.4280040948
0.0670000000,0.4321407038
0.0680000000,0.4362258691
0.0690000000,0.4402601084
0.0700000000,0.4442439337
0.0710000000,0.4481778520
0.0720000000,0.4520623650
0.0730000000,0.4558979691
0.0740000000,0.4596851556
0.0750000000,0.4634244110
0.0760000000,0.4671162165
0.0770000000,0.4707610485
0.0780000000,0.4743593785
0.0790000000,0.4779116732
0.0800000000,0.4814183945
0.0810000000,0.4848799995
0.0820000000,0.4882969409
0.0830000000,0.4916696664
0.0840000000,0.4949986195
0.0850000000,0.4982842388
0.0860000000,0.5015269588
0.0870000000,0.5047272094
0.0880000000,0.5078854162
0.0890000000,0.5110020003
0.0900000000,0.5140773788
0.0910000000,0.5171119644
0.0920000000,0.5201061655
0.0930000000,0.5230603867
0.0940000000,0.5259750282
0.0950000000,0.5288504862
0.0960000000,0.5316871530
